hotel,arrival_date,arrival_date_year,arrival_month_num,arrival_date_month,lead_time,total_nights,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,booking_revenue,required_car_parking_spaces,total_of_special_requests,is_canceled,is_canceled_flag,reservation_status,reservation_status_date
City Hotel,2016-12-07,2016,12,December,95,4,0,4,2,2.0,0,4.0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,Transient,155.72,622.88,0,1,1,Yes,Canceled,2016-11-22
City Hotel,2016-12-07,2016,12,December,96,4,0,4,2,0.0,0,2.0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.4,353.6,0,1,1,Yes,Canceled,2016-09-16
City Hotel,2016-12-07,2016,12,December,7,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,99.88,399.52,0,0,1,Yes,Canceled,2016-12-05
City Hotel,2016-12-07,2016,12,December,111,4,0,4,2,0.0,0,2.0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,85.0,340.0,0,0,1,Yes,Canceled,2016-08-18
City Hotel,2016-12-07,2016,12,December,27,4,0,4,3,0.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,3,No Deposit,Transient,171.44,685.76,0,1,1,Yes,Canceled,2016-11-16
City Hotel,2016-12-07,2016,12,December,81,4,0,4,2,1.0,0,3.0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,152.55,610.2,0,1,1,Yes,Canceled,2016-10-03
City Hotel,2016-12-07,2016,12,December,278,4,0,4,2,1.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.25,357.0,0,1,1,Yes,Canceled,2016-09-07
City Hotel,2016-12-07,2016,12,December,41,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.4,353.6,0,2,1,Yes,Canceled,2016-11-29
City Hotel,2016-12-07,2016,12,December,65,4,0,4,3,0.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,119.0,476.0,0,1,1,Yes,Canceled,2016-11-01
City Hotel,2016-12-07,2016,12,December,47,4,0,4,2,0.0,0,2.0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,74.8,299.2,0,1,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-07,2016,12,December,52,4,0,4,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,96.9,387.6,0,0,1,Yes,Canceled,2016-10-16
City Hotel,2016-12-07,2016,12,December,205,4,0,4,2,0.0,0,2.0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,63.75,255.0,0,0,1,Yes,Canceled,2016-08-21
City Hotel,2016-12-07,2016,12,December,175,4,0,4,3,0.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,115.6,462.4,0,0,1,Yes,Canceled,2016-06-15
City Hotel,2016-12-07,2016,12,December,124,5,1,4,2,0.0,0,2.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,Transient,74.8,374.0,0,0,1,Yes,Canceled,2016-08-11
City Hotel,2016-12-07,2016,12,December,36,6,2,4,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,Transient,104.0,624.0,0,2,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-07,2016,12,December,35,9,2,7,1,0.0,0,1.0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,712.8000000000001,0,0,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-07,2016,12,December,35,9,2,7,1,0.0,0,1.0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,712.8000000000001,0,0,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-07,2016,12,December,16,10,2,8,2,0.0,0,2.0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,75.99,759.9,0,0,1,Yes,Canceled,2016-11-24
City Hotel,2016-12-08,2016,12,December,113,1,0,1,2,0.0,0,2.0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,Transient,90.0,90.0,0,1,1,Yes,Canceled,2016-11-19
City Hotel,2016-12-08,2016,12,December,517,1,0,1,1,0.0,0,1.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,51.4,51.4,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,70,1,0,1,2,0.0,0,2.0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,79.2,0,2,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,517,1,0,1,1,0.0,0,1.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,51.4,51.4,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,20,1,0,1,2,0.0,0,2.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.0,88.0,0,1,1,Yes,Canceled,2016-11-22
City Hotel,2016-12-08,2016,12,December,71,1,0,1,2,0.0,0,2.0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,79.2,0,1,1,Yes,Canceled,2016-11-26
City Hotel,2016-12-08,2016,12,December,13,1,0,1,2,0.0,0,2.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.0,88.0,0,0,1,Yes,Canceled,2016-11-26
City Hotel,2016-12-08,2016,12,December,45,2,0,2,3,0.0,0,3.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,98.1,196.2,0,0,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,58,2,0,2,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,219.6,0,0,1,Yes,Canceled,2016-11-18
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,203,3,0,3,2,0.0,0,2.0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,112.5,337.5,0,0,1,Yes,Canceled,2016-06-26
City Hotel,2016-12-08,2016,12,December,55,3,0,3,1,0.0,0,1.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,86.4,259.20000000000005,0,2,1,Yes,Canceled,2016-10-17
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,517,2,0,2,2,0.0,0,2.0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,Transient,62.8,125.6,0,0,1,Yes,Canceled,2015-10-21
City Hotel,2016-12-08,2016,12,December,49,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,93.6,280.79999999999995,0,2,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,34,3,0,3,2,2.0,0,4.0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,Transient,174.0,522.0,0,1,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,17,3,0,3,2,0.0,0,2.0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,92.67,278.01,0,0,1,Yes,Canceled,2016-12-02
City Hotel,2016-12-08,2016,12,December,86,3,0,3,2,2.0,0,4.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,122.0,366.0,0,0,1,Yes,Canceled,2016-09-13
City Hotel,2016-12-08,2016,12,December,45,3,0,3,1,0.0,0,1.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,86.4,259.20000000000005,0,2,1,Yes,Canceled,2016-11-04
City Hotel,2016-12-08,2016,12,December,16,3,0,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,108.67,326.01,0,0,1,Yes,Canceled,2016-11-25
City Hotel,2016-12-08,2016,12,December,148,3,0,3,2,0.0,0,2.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,237.60000000000002,0,2,1,Yes,Canceled,2016-11-17
City Hotel,2016-12-08,2016,12,December,81,3,0,3,2,0.0,0,2.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,237.60000000000002,0,1,1,Yes,Canceled,2016-09-19
City Hotel,2016-12-08,2016,12,December,157,3,0,3,3,0.0,0,3.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,92.65,277.95000000000005,0,0,1,Yes,Canceled,2016-11-30
City Hotel,2016-12-08,2016,12,December,37,3,0,3,2,0.0,0,2.0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.0,264.0,0,0,1,Yes,Canceled,2016-11-04
City Hotel,2016-12-08,2016,12,December,45,3,0,3,1,0.0,0,1.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,86.4,259.20000000000005,0,2,1,Yes,Canceled,2016-11-04
City Hotel,2016-12-08,2016,12,December,86,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,Transient,174.0,522.0,0,0,1,Yes,Canceled,2016-09-13
City Hotel,2016-12-08,2016,12,December,86,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,122.0,366.0,0,0,1,Yes,Canceled,2016-09-13
City Hotel,2016-12-08,2016,12,December,60,3,0,3,3,0.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,126.0,378.0,0,0,1,Yes,Canceled,2016-10-09
City Hotel,2016-12-08,2016,12,December,36,3,0,3,2,0.0,0,2.0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.0,264.0,0,0,1,Yes,Canceled,2016-11-07
City Hotel,2016-12-08,2016,12,December,49,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,Transient,156.6,469.79999999999995,0,2,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,86,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,122.0,366.0,0,0,1,Yes,Canceled,2016-09-13
City Hotel,2016-12-08,2016,12,December,227,3,0,3,1,0.0,0,1.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,72.9,218.70000000000002,0,0,1,Yes,Canceled,2016-06-15
City Hotel,2016-12-08,2016,12,December,55,3,0,3,1,0.0,0,1.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,86.4,259.20000000000005,0,2,1,Yes,Canceled,2016-10-17
City Hotel,2016-12-08,2016,12,December,33,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,104.0,312.0,0,1,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,56,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,93.6,280.79999999999995,0,1,1,Yes,Canceled,2016-11-27
City Hotel,2016-12-08,2016,12,December,84,3,0,3,2,2.0,0,4.0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,Transient,231.0,693.0,0,1,1,Yes,Canceled,2016-09-29
City Hotel,2016-12-08,2016,12,December,86,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,122.0,366.0,0,0,1,Yes,Canceled,2016-09-13
City Hotel,2016-12-08,2016,12,December,56,3,0,3,2,1.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,329.4,0,1,1,Yes,Canceled,2016-11-27
City Hotel,2016-12-08,2016,12,December,81,3,0,3,2,0.0,0,2.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,237.60000000000002,0,1,1,Yes,Canceled,2016-09-19
City Hotel,2016-12-08,2016,12,December,122,3,0,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,Transient,80.0,240.0,0,0,1,Yes,Canceled,2016-12-02
City Hotel,2016-12-08,2016,12,December,60,3,0,3,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,Transient,126.0,378.0,0,3,1,Yes,Canceled,2016-12-03
City Hotel,2016-12-08,2016,12,December,98,3,0,3,2,0.0,0,2.0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,237.60000000000002,0,2,1,Yes,Canceled,2016-09-02
City Hotel,2016-12-08,2016,12,December,46,3,0,3,2,1.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,111.6,334.79999999999995,0,1,1,Yes,Canceled,2016-11-04
City Hotel,2016-12-08,2016,12,December,203,3,0,3,2,0.0,0,2.0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,112.5,337.5,0,0,1,Yes,Canceled,2016-06-26
City Hotel,2016-12-08,2016,12,December,57,3,0,3,2,0.0,0,2.0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,93.6,280.79999999999995,0,1,1,Yes,Canceled,2016-12-03
City Hotel,2016-12-08,2016,12,December,98,3,0,3,2,0.0,0,2.0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,237.60000000000002,0,2,1,Yes,Canceled,2016-09-02
City Hotel,2016-12-08,2016,12,December,60,4,1,3,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.4,353.6,0,2,1,Yes,Canceled,2016-12-08
City Hotel,2016-12-08,2016,12,December,43,4,1,3,2,0.0,0,2.0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,74.8,299.2,0,0,1,Yes,Canceled,2016-10-28
City Hotel,2016-12-08,2016,12,December,43,4,1,3,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.4,353.6,0,1,1,Yes,Canceled,2016-11-21
City Hotel,2016-12-08,2016,12,December,27,4,1,3,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,96.9,387.6,0,2,1,Yes,Canceled,2016-11-18
City Hotel,2016-12-08,2016,12,December,305,4,1,3,2,0.0,0,2.0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient-Party,63.75,255.0,0,1,1,Yes,Canceled,2016-06-02
City Hotel,2016-12-08,2016,12,December,305,4,1,3,2,0.0,0,2.0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient-Party,63.75,255.0,0,1,1,Yes,Canceled,2016-12-02
City Hotel,2016-12-08,2016,12,December,132,7,2,5,2,1.0,0,3.0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,100.3,702.1,0,0,1,Yes,Canceled,2016-07-30
City Hotel,2016-12-08,2016,12,December,307,12,4,8,1,0.0,0,1.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,73.95,887.4000000000001,0,0,1,Yes,Canceled,2016-08-22
City Hotel,2016-12-09,2016,12,December,51,2,0,2,2,0.0,0,2.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,158.4,0,1,1,Yes,Canceled,2016-10-20
City Hotel,2016-12-09,2016,12,December,17,2,0,2,2,0.0,0,2.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,95.0,190.0,0,0,1,Yes,Canceled,2016-11-25
City Hotel,2016-12-09,2016,12,December,91,2,0,2,2,0.0,0,2.0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.0,176.0,0,0,1,Yes,Canceled,2016-09-10
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,218,2,0,2,1,0.0,0,1.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,49.68,99.36,0,0,1,Yes,Canceled,2016-05-07
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,17,1,0,1,1,0.0,0,1.0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,Transient,65.0,65.0,0,0,1,Yes,Canceled,2016-12-02
City Hotel,2016-12-09,2016,12,December,102,2,0,2,2,1.0,0,3.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,219.6,0,1,1,Yes,Canceled,2016-09-03
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,36,2,0,2,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,104.0,208.0,0,0,1,Yes,Canceled,2016-12-01
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,17,2,0,2,2,0.0,0,2.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,95.0,190.0,0,0,1,Yes,Canceled,2016-11-25
City Hotel,2016-12-09,2016,12,December,51,2,0,2,2,0.0,0,2.0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,79.2,158.4,0,1,1,Yes,Canceled,2016-12-06
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,39,2,0,2,2,0.0,0,2.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.0,176.0,0,1,1,Yes,Canceled,2016-11-03
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,322,2,0,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,Transient,52.0,104.0,0,0,1,Yes,Canceled,2016-03-15
City Hotel,2016-12-09,2016,12,December,229,3,1,2,3,0.0,0,3.0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,110.7,332.1,0,0,1,Yes,Canceled,2016-04-24
City Hotel,2016-12-09,2016,12,December,79,3,1,2,3,0.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,126.0,378.0,0,2,1,Yes,Canceled,2016-09-22
City Hotel,2016-12-09,2016,12,December,79,3,1,2,2,0.0,0,2.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.2,237.60000000000002,0,2,1,Yes,Canceled,2016-09-22
City Hotel,2016-12-09,2016,12,December,229,3,1,2,2,0.0,0,2.0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,67.5,202.5,0,0,1,Yes,Canceled,2016-04-24
City Hotel,2016-12-09,2016,12,December,79,3,1,2,2,1.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,329.4,0,2,1,Yes,Canceled,2016-09-22
City Hotel,2016-12-09,2016,12,December,103,4,2,2,3,0.0,0,3.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,119.0,476.0,0,1,1,Yes,Canceled,2016-10-23
City Hotel,2016-12-09,2016,12,December,42,4,2,2,2,0.0,0,2.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,74.8,299.2,0,1,1,Yes,Canceled,2016-12-02
City Hotel,2016-12-09,2016,12,December,218,5,2,3,2,0.0,0,2.0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,63.75,318.75,0,2,1,Yes,Canceled,2016-08-29
City Hotel,2016-12-09,2016,12,December,37,5,2,3,1,0.0,0,1.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,51.05,255.25,0,1,1,Yes,Canceled,2016-11-29
